tweet_text,cyberbullying_type
going buy like lady thou thor comes make whiny teens shrivel die,0
life better sex know sex know someone dying sex,0
think ever get old watching rely bell play college basketball,0
save time bad family negative response go ever received none,0
dare say fun hanging friend idea capacity collusion ethics much wow,0
gave historical research ever hear limit superstition,0
elementary school n looking lot n kissing n to mo shit,0
push cock inside bad police punish,0
love it 3,0
om double elimination,0
mechanical keyboard pretty nice lighting nice monitor,0
thanks being bing,0
thanks much doll,0
worry babe not king kung fun fu we don did dia kit the ah did dia not bully best friend had hud had hah,0
male friend user gender diversity got answer hot,0
tell buran quran 33,0
believe john mogul mosul report sis isis prisoner,0
36 sis isis rural bane last 24 hours,0
today fantastic bought new letter opener matching wine cork sometimes think classy,0
definitely read forward read,0
catching last part bart home excited productive evening,0
stalking clock since morning,0
going school fridge friday like wearing fridge friday jeans tomorrow,0
bullying memo for vow parlando due due meninx lava mum entail no contango pro show,0
fact paid 7 fruit cup coffee school insane,0
basically already game,0
bad looking forward next challenge,0
ooh law class interesting lot,0
mina amigo armada for pray escolar home torque best est bulling,0
long winding story,0
hacienda bullying layer in to tu palmer the te idiot chi to tu period ad,0
first rainy day flu,0
give 0 shut fuck,0
yo pax year right find person,0
support saudi simply business saudi produced slam islam,0
maybe hate nick open icecream icecream store since best thing people dinner table know could work 4,0
social media like social media real,0
look gussie aussie to tv looking fabulous today,0
tonight back mean rag yes back bac,0
kat nine showdown sudden death could literal,0
seriously read it wight s voice,0
every 7 minutes child adult intervention 4 peer intervention 11 intervention 85,0
get fucking concha,0
golem delicious good work it 3,0
talking tell many want kill implement sharia,0
papa apa at away guy away mint i di bully ya,0
restart daily pull new,0
show shred evidence insane assertion head chopper,0
tell sarcasm clueless,0
bully taking falling sleep,0
trying get used putting together sticking project roadway since likely working soon,0
summarize am sum,0
way pretty sure dealing press lately want journalism works happy help,0
fear child book help make difference change everything,0
collection getting big teach tech design fire splitting azo,0
cutie to tl lot,0
say blessed blade,0
caber bullying way,0
daddy mommy respect fingerling day never forget school ad,0
watching dolphin tale cos life,0
blonde chick wearing hot pink dress lot,0
hah wrong plate like aye know go tomorrow course s class,0
way admit opened casebook group know collusion,0
leave go think need compete attention men bey s flawless,0
pretty sure picky feline drop come comp entirely,0
mutual follower collusion,0
everyone go college,0
going broadcasting school sports talk blog food blog gentleman kitchen,0
feel like necessary today,0
special location announcement warehouse stage special,0
sorry burn anything,0
news black people twitter become newsroom great job black,0
show end de dec spring another surprise round great great great,0
hope lynx tony saved terrible,0
kat antre would type people see twitter think liked delusional,0
used glade collection home smell nice tropical love,0
final two days mixing album going done rehearse hopefully watch morning get,0
mean bottom heart go fuck,0
hate try bully big sure want ride the ride,0
yes although funds rather limited trying find someone spare it it,0
looking wedding instead he bad lot,0
sh well think ne starving today around wish,0
kat antre go already,0
unless know kaiser take insurance kaiser exceptionally limited,0
glad stove back though,0
said country fish mouth see ya,0
clearly objective create ukrainian ukrainian nation spread name nazi,0
wanted make feel like bully,0
else looking forward kat antre s pending elimination,0
e eu sorry bullying curse,0
leopard leonard nimby read,0
slam islam begone,0
sorry read arabia arabic translate please,0
him bloody s appearing timeline tantamount bullying screen,0
turns boycott protest education,0
keeping classy always dude,0
mama israel israeli transfer arms christian nigeria defend book harm it,0
changing definition rape easy shit massage make community look better,0
15 peshmerga peshmerga surrounded dash fought 8 hours until untill got rescued unfortunately 4 got,0
bully a da echo due salsa away aiai,0
feel like breakfast,0
new jersey us laws 18 league tables,0
well lynx tony screwed,0
gut of ok go into a sa a nor go bully li i di hum elf jug n om intuit go bully la,0
tell get one weird hex hexa things never talk,0
less so sr romeo s voice,0
end first tony abbot am pm,0
make brown butter ice cream,0
ah man si corban bully lo a ca bully damar lo hah,0
wow okay laptop stop working need work okay okay,0
love frat boy w soft long soles,0
loose count try,0
stand bully miserable,0
kat s face right priceless,0
never let anger cloud judgement give room 4 explanation,0
nose runny lost hair tie midterm due midnight eye twitching,0
nothing glamorous restaurant,0
sadly apartment complex,0
bullying we se e eu the te queerer interior e diner due estate de,0
look irk trona bully mess,0
meet yo father 7 tackled and 2nd suicide bomber tripoli last night w bomber saved dozens hero,0
hurry get ask swear years,0
still well judging,0
also bully scholarship edition today of ok game definitely got fun factor see getting old quickly,0
two watching tonight right watching it great,0
let us forget join privileged asshole constantly lack tell oppressive,0
personally blame arsine must signing chamberlain instead center centre back must edge,0
means get crazy brainwashed uneducated,0
