tweet_text,label
 meanwhile calls female congresswoman  F  CKING BITCH  yet report  hmm,1
They laughed joke Albinos  Ugly  KLeg  BowLeg  Poor family  gays cried joke Rape  What world ,1
You write  There causal link men refusing call sexist joke rape murder stranger  Wrong  One established risk factor men s perpetration rape male peer support  belief peers agree behaviour  Speaking helps pictwittercomywtfBSMTrr,1
rape jokes insisting lesbians choose gay example  He problematic ,1
Why girls care boys kpop  guys make rape gaytrans jokes time  Have I really reached quota friendships 22 years living  world filled stupid shallow sexists  ,1
Date rape exist  You must joking  This joke  right  Of nerve  Steubenville ,1
tw Micheal  saying body shaming exist  using f slur multiple times  using gay insult  assaulting age girls  faking coming bisexual  sexist tweets  softblocking poc fans  making rape jokes much ,1
Yeah Hannity going apologize supporting pedo Roy Moore US Senate  Geez I swear I idea progressives need PC gay joke guys get child rape ,1
seen objectifying incels often call women females got trouble calling women bitches ,1
This came thought,1
Rape jokes funny  Gay jokes funny  Holocaust jokes funny  Stop ,1
I douchebag asshole humor parody account starts gay rape jokes  I unfollow quick ,1
The thing funnier Rape joke gay joke maybe AIDS joke ,1
Bitch derogatory term used females  Its nice call,1
I would like focus plight Beaver  We oppressed I consider victim ,1
Can Kat get nastier ,1
MKR Tart  Lol ,1
Norm Macdonald needs reminded  Gay jokes rape jokes funny ,1
LOS  The show mostly gay stuff rape jokes ,1
I stand women commentators football  I sexist  Just football ,1
Just going keep running list things I wish people would stop  1  mocking women based appearance 2  making prison rape  jokes  3  making  jokes  people gay 4  slut shaming 5  insulting sex workers 6  stigmatizing mental health issues,1
If Nutsa OK people laughing English  Listen people joking  If women OK rape jokes  make  If gay people OK Fword  use  If black people OK stereottping cartoons  make ,1
OK  prison rapegay YMCA  joke pushed  better believe laughing told slammer ,1
Yoohoo one asked apologize loving country God neither requires accost female colleague call Bitch ,1
You Are right  racist homophobic sexist  You support man calls Muslim women wear headscarves letterboxes  gay men bum boys many rape allegations  told coworker pat  publisher  bottom send way ,1
There guy makes gay  racist  rape jokes want friieennd,1
Me  Almost lost military career gay  sent conversion theraphy accused rape amp  tried change stiraght  outed friends HIV  religous family still hates Stiraght man  heterophobia real random person made joke,1
Nikki amp  Katie  love boys  teach two sausages ever  Especially Eastern European one,1
Video  queerpoc  I Am going apologize rape jokes  I Am going apologize gay jokes ,1
Female diet bitch sure  ok call someone bitch acting like bitch  Is acceptable ,1
If think got terrible stuff  Rape  gay joke  pantie raid  100  80s movie  Funny though,1
Vice Ganda s sickness gay cure  So overreact rape joke  He personal issues ,1
2020 people still use gay insult  still making rape  racist jokes still racists  hard descent human  grow tf ,1
Things say  1  Retarded 2  The N Word 3  That Is gay  4  Rape Jokes 5  The Toronto Maple Leafs good year  eh ,1
Other repulsive jokes I never  ie  rape  gay RTs  I never lesbian jokes everybody knows,1
Kat may bitch let us honest  blondes far behind,1
As far I concerned  girls argue stupid  Call sexist ,1
see  redundant  Can I fast forward I wife cooks cleans  I sexist  old school ,1
Deconstructed tart lazy tarts,1
Liberal female reporter calls Press Secretary Kayleigh  lying bitch  really throw sorry ass ,1
I hate rape jokes  And people use  gay  negative term  And racial slurs  And homophobic slurs ,1
Gervais rape jokes funny AND respectfull  Griffiths gay jokes funny AND respectfull  Rivers age jokes funny respectfull  Williams race jokes funny AND respectfull LCK s routine neither,1
OMG sluts going get,1
Bitch ugly I bet I beat mom granny sister amp  auntie ,1
Honestly  covers trash  NY Post Makes Gay Rape Joke Jared Fogle Cover ,1
I think reflection general public finds funny  Gay jokes used popular  Hell comedians used joke gay rape  While I think jokes accepted us good cancel people give chance grow,1
WAIT WHY AM I A FAGGOT IS IT BECAUSE I CAN NOT SLEEP  RAPE JOKES  OR BECAUSE I AM ACTUALLY GAY,1
Even joke I hate gay rape implied movie FUCKING EWW  ,1
SurvivorPrivilege seeing friend subjected homophobia gay jokes filing report police rape ,1
Pinoybuilt Gay Filipino Comedian Apologises News Executive Rape Joke Gone Bad  International Business ,1
If using figure 1994  never made trial sexist ideas women unable rape  bar statutory  pictwittercombKH64otUf6,1
There plenty admire person course  Gay jokes  Rape jokes  Ponytail pulling ,1
katieandnikki stop calling pretty hot  saying million times make either  STFU,1
 good info  thanks  seeing MSM storytelling  fact reporting ,1
I READING SOMETHING AND THIS FUCKING STUPID BOY IS GOING TO MAKE ME CRY AND I AM GOING TO BLOW UP IF HE DOES WHAT I THINK HES GOING TO DO  I S2G  DJDK,1
whole group people call rat bitch yet body shaming females talking shit behind closed doors deny  That Is crazy cuz least I fact I hate,1
Hello welcome sports website MEN  rape joke  gay joke  transphobic remark  blatant racism  So closing Cavs win ,1
Joey s joke  funny  Because Joey s ignorant Nazi tool  wannabe  lives amp  tweets likes  Rump amp  Rumpubs like gay rape coverup coach  amp  JOKE amp  shamockery maker great institution House  unlike Pelosi  twice  NEVER lead ,1
Big booty hoes everywhere sheesh 128525  damn 127807  128064  127807 ,1
gamergate Anita Sarkeesian Feminazi  I liked Kristi lovett even distracting ,1
I Am sexist  feel like level  Clearly referring men calling ,1
OMG I knew dumb  No common sense brains,1
Basically  could use woman NotSexist RT I need buy soap amp  return red box movies  shit need,1
people dislike cunt jokes rape  hate gays  true  etc,1
bitch Around world back  Where ,1
lately  get hate SJWs  goes along refusing used platform abusing enemies ,1
Roxane Gay Daniel Tosh rape jokes ,1
If cuntandandre make  I  I know I ,1
The TL saying Dave Chappelle standup homophobic many rape jokes LMFAOO gay fuck,1
I news  I sexist sexist jokes funniest jokes  opinion,1
I sexist I like one woman rapper,1
Sorry bitch  research asshole ,1
 You never Googled  financial abortion  OR dumb comprehend otherwise would NOT ask  Which ,1
IndiasDaughter,1
1  use n word black 2  rape joke 3  gay insult,1
He  maybe autism  ing understanding rape jokes  gay  offend  Uncool ,1
He right  I realise I guilty prison rape jokes  My friends  gay amp  straight  The thought Stone 8x6 400lbs bloke called Bubba  Nah  Can  Smiling already,1
please commission story Dave Chapelle special wrape gay jokes ,1
conservatives  lmao gays fucking die conservatives  haha rape joke funnie conservatives  going light muslim woman fire conservatives  stop crying libtards joke guy  going stop old people voting hahah conservatives replies ,1
Sassy  More like trashy,1
spread hate become victim hate  http ,1
This Not Joke  Dude  Last night bunch Gay Frogs tried Rape  Damn  ,1
WTF male YOUS  Senator calls female YOUS Senator  fucking bitch  The President United States America wishes sex trafficker well day  In way making America great ,1
RT Nikki frkn annoying stfu MKR even hot lol stop,1
Gays get heaps funding HIV meds  rape victims noo joke,1
I need stop making jokes rape  suicide  gays  sex  amp  white people ,1
So  twat  ,1
VIDEO  Miley Cyrus Makes Date Rape Joke Gay Nightclub,1
Gay rape jokes  No,1
I hate exes siblings try get  Like I fucked brother bro  one dick per family,1
The blondes get young suck  Hard ,1
really fond lying everything  I said ISIS ,1
Remember folks  jokes April fools actually hurt laughs  Please joke  Mental illnessuicide Pregnancymiscarriage Coming gaytrans Rape Some real issues us stuggle daily ,1
I hate Vice Ganda rape joke taken something said gay  It stemmed ignorance  people  sexuality ,1
Update  thought I found cool queer guild legit worst Bay Area gay white boys imagine  Sexism  rapepedophile jokes galor  Stay safe apparently  x,1
 They sense irony awareness  Or shame  Or decency  Or  well  I could day ,1
I AM A TOUGH MANLY MAN terrified period blood  body hair women  gay men  percieved feminine amp  women havi,1
Feminazi s USA  Time put man hating skills work  Kurds need fighters ,1
TheLandOfBlueHarmonie 1mo time RAZOR  BITCHES RETARDED ,1
Does Jake Tapper think prison gay sex rape joke  Maybe I misunderstood ,1
 oh goid job referencing rape joke using slur gay people ,1
I sexist  I like first game two women Linesman BYU game  We always luck like,1
Judging gay pageant  Someone made rape joke  Poof  Last place ,1
Is true women ran world would still living echo chambers ,1
 whereas  prostitution job audience  part  AKA making one guy cum ,1
Bruh games gay characters portrayed predators rape joke  How see homophobic ,1
oh okay thought girl celeb crush calls females bitches said harry overrated,1
In today s News  The Duck Dynasty boys impart wisdom gays  Creationists  Hobbit makes rape jokes  2014 gunna great  ,1
Would rather ,1
Today day comedian like forgot joke made gay male friends unrequited loves sexual orientation conversion therapy  mass hysterical collusion eugenics crowd needed excuse rape ,1
I think would better lie  8 replies caked feminazi bullshit honest ,1
MileyCyrus Miley Cyrus causes controversy daterape joke  GAY club gig London,1
Tyler ascended rape murder jokes final stage misogyny  Gay,1
Do make slavery  holocaust  rape  abuse  gay jokes fix mouth pissed someone makes 911 joke ,1
WATCH  Audience Revolts After Margaret Cho Jokes About Rape  Whites  Gay People  BB ,1
Too bad take  Call sexist want  I take woman cook one ANY DAY,1
We shall never call fake girls title bitches  As bitches female dogs dogs loyal owner fake girls never So please use titles appropriately ,1
Gay jokes usually funny  fuck RT Rape jokes  force RT Abortion jokes funny  cut ,1
I would happily pay flight would ensure woman near controls  I bet lot women would ,1
Your black  rape  ableist  gay jokes funny  They tell anything else ,1
Yeah military battles  RIVETING I sexist reading social advancement women boring ,1
MileyCyrus adds oppressive bag tricks making rape joke date raping people make gay  ,1
 tw  rape apologism  racism  literally tell anything ops profile joke  gay cis man hrt whatever fuck shit,1
Female Journalist Calls White House Press Secretary KayleighMcEnany  Lying Bitch  Mainstream media rallies defense  filing story story saying call Press Sec  bad name ,1
Its OK make RAPE jokes amp  VILIFY GAYS  long lefty ,1
Shifty teachers  shitty classmates slaught rape  racist  gay trans jokes  I need lot booze get break,1
Oh well  joke funny really gay  Good  I buy pony shirt threatens rape ,1
 boy geometry class made rape gay jokes today ,1
kids let us review  things ARE jokes lots things  things ARE NOT jokes rape racism gay insult mental illness suicide,1
Meghan  despicable folks hear two people tell different versions automatically agree one says called bitch  He denied  But take femake reporter call female WH press secretary bitch  Misogyny ,1
